"com.rethinkbreastcancer.ymr"	[[12, 1, 1, 1, 0, 0, 0, 0.5]]
"com.reverie.game.toiletpaper"	[[11, 3, 3, 1, 0, 0, 0, 0.5]]
"com.rhmsoft.fm"	[[29, 5, 5, 2, 1, 0, 1, 0.5139000169182004]]
"com.rhmsoft.fm.hd"	[[346, 69, 49, 1, 0, 4, -3, 0.8894656098636258]]
"com.rhythmnewmedia.android.e"	[[50, 9, 9, 1, 4, 0, -1, -0.7533251905155394]]
"com.rhythmnewmedia.discovery"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.rittr.squats"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.rm.android.quotes"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.rmfdev.callfaker"	[[97, 22, 20, 1, 0, 2, 1, 0.9270920494520422]]
"com.roboconn.crawlbeta"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.roboconn.zdfree"	[[80, 18, 16, 2, 0, 1, -1, -0.8704108273325107]]
"com.rocketmind.fishing"	[[86, 15, 15, 3, 2, 3, 1, 0.5729418783992348]]
"com.roidgame.sushichain.activity"	[[122, 25, 23, 0, 2, 3, 1, 0.8420423609307002], [32, 7, 7, 2, 0, 1, 0, 0.6334413334095935]]
"com.roidgame.zombieville"	[[35, 6, 6, 1, 0, 0, -1, 0.5351285050560043]]
"com.romanempire"	[[107, 19, 19, 3, 0, 1, -3, -0.9892569375408438]]
"com.rosebudmobile.android.calcreview"	[[87, 16, 16, 1, 0, 2, -1, -0.5740760035563139]]
"com.rtapps.ringtonemaker"	[[114, 20, 18, 2, 0, 4, -1, 0.7279735549938735]]
"com.rwsa.horoscopes"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.sammdesmond.russianroulette"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.sanofiaventis.GoMeals"	[[10, 1, 1, 0, 0, 1, 0, 0.5]]
"com.sas.basketball"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.scoompa.trainpark"	[[85, 17, 17, 1, 0, 1, 1, 0.6210332471244533]]
"com.scottagarman.android.xblAvatar"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.scvngr.android.app"	[[146, 27, 23, 1, 3, 4, -1, -0.9644120955977701], [77, 17, 16, 0, 0, 2, -1, 0.807975667511785]]
"com.sec.chaton"	[[43, 8, 8, 1, 0, 2, 0, 0.7401902497027342]]
"com.securicy.bubblewrapgame"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.seesmic"	[[18, 4, 4, 1, 0, 0, 0, 0.5362545719555764]]
"com.seventeenbullets.android.island"	[[168, 30, 27, 4, 4, 6, -2, 0.549003552105438]]
"com.shaddow.War"	[[15, 3, 3, 1, 0, 0, 1, 0.6546231853492214]]
"com.shanefulmer.algebratutor"	[[10, 2, 2, 1, 0, 0, 1, 0.5727593437668846]]
"com.shanescode.DogAnnoyer"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [26, 6, 6, 1, 1, 0, 0, -0.5253936687020957]]
"com.shazam.android"	[[76, 16, 16, 1, 0, 5, -1, 0.5438772165138035]]
"com.shoecakedroid.RandomMahjong"	[[75, 13, 13, 2, 0, 2, 1, 0.6970425299562062]]
"com.singlecellsoftware.swampwater"	[[89, 20, 20, 1, 0, 0, 1, 0.9683813287334387]]
"com.sirma.mobile.bible.android"	[[152, 29, 26, 3, 0, 3, 0, 0.9093250107157989]]
"com.sketchndraw.sketchndraw"	[[56, 11, 11, 1, 0, 3, 1, 0.6498341677642284]]
"com.skifta.android.app"	[[70, 15, 14, 2, 0, 2, 1, 0.6563215798039065]]
"com.skout.android"	[[19, 5, 5, 1, 0, 1, 1, 0.662050789322716], [50, 10, 10, 2, 2, 0, -1, -0.5482747742966291]]
"com.skss.blaster"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.sleekbit.ovuview"	[[84, 17, 17, 11, 0, 2, -2, -0.6917613320188102]]
"com.smudgeapps.soundgrenade"	[[127, 20, 18, 3, 0, 3, -2, 0.6955755679211043]]
"com.snctln.game.BreakTheBlocks"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.socialnmobile.colordict"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.socialnmobile.dictapps.notepad.color.note"	[[130, 26, 24, 2, 1, 1, 1, 0.9551824184496278]]
"com.socialping.lifequotes"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [53, 8, 8, 4, 3, 1, 0, 0.7441609595350825]]
"com.soco.parking"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.socratica.mobile.fiftystates"	[[61, 13, 13, 1, 0, 2, -1, 0.7064858450506752]]
"com.socratica.mobile.presidents"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.softick.android.hearts"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.softick.android.pyramid"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.softick.android.spiderweb"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.sohomob.android.aeroplane_chess_battle_ludo_2"	[[58, 12, 12, 1, 0, 1, 0, -0.8783396136018158]]
"com.sohomob.android.chinese_checkers"	[[11, 3, 3, 0, 0, 1, 1, -0.5163551401869159]]
"com.songbirdnest.mediaplayer"	[[19, 2, 2, 0, 0, 0, -1, -0.5143581081081078], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.southwestairlines.mobile"	[[68, 13, 13, 2, 0, 0, -2, 0.6161010130085179]]
"com.spadesfree"	[[70, 16, 16, 1, 0, 0, 1, -0.5171518954059963]]
"com.sparkpeople.app"	[[130, 27, 27, 2, 3, 3, 3, 0.8612210155930795]]
"com.spartacusrex.prodjlite"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.spectrekking.light"	[[76, 15, 15, 2, 0, 1, 2, 0.7744672612771033]]
"com.spice.hangman"	[[29, 5, 5, 0, 0, 0, -1, 0.6804355023403146]]
"com.spiceloop.camerafunfree"	[[35, 6, 6, 0, 0, 1, 0, -0.7302079797184201]]
"com.spiceworks"	[[47, 7, 7, 3, 0, 0, 1, 0.799855703141984]]
"com.sportstracklive.stopwatch"	[[8, 1, 1, 1, 0, 0, -1, 0.5327868852459015]]
"com.spotlightsix.zentimerlite2"	[[151, 27, 25, 3, 0, 1, 1, 0.6041474314460483]]
"com.spudpickles.grc"	[[31, 7, 7, 1, 0, 1, 0, 0.7053194759228878]]
"com.srsdev.allfacts"	[[68, 12, 12, 0, 0, 0, -1, 0.7141317505461499]]
"com.staircase3.opensignal"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.standalone.CrosswordLight"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.stitcher.app"	[[15, 2, 2, 1, 0, 1, -1, 0.6411419668224725]]
"com.storm8.pets12"	[[46, 8, 8, 2, 0, 1, 0, 0.8268943941388113]]
"com.storybird.spacebusterlite"	[[34, 8, 8, 2, 0, 2, -1, -0.7057613168724282]]
"com.storychimes.noahsark"	[[64, 12, 11, 2, 0, 3, 1, 0.7884748422461676]]
"com.strategiesinsoftware.erg"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.streamfurious.android.free"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [97, 16, 16, 2, 0, 2, 1, 0.6038429684841943]]
"com.studydroid.flashcards.free"	[[185, 38, 32, 1, 0, 3, 1, -0.5573586333542924]]
"com.stumbleupon.android.app"	[[116, 19, 18, 2, 0, 4, 0, 0.5310466386735625]]
"com.subsplash.esv"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.sunnykwong.HCLWfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.suntrust.mobilebanking"	[[72, 15, 15, 3, 0, 2, -1, 0.8336750426164616]]
"com.superdroid.security2"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.svox.classic"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.svtechpartners.wifihotspotdemo"	[[50, 8, 8, 0, 0, 0, -1, 0.8637513555287976]]
"com.sygic.aura"	[[61, 11, 11, 7, 2, 0, 0, 0.5154017763626462]]
"com.symantec.monitor"	[[10, 2, 2, 1, 0, 1, 1, 0.589541547277937]]
"com.szamonek.lovievi.android.beautytips"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.t2.vas"	[[143, 24, 24, 2, 0, 2, 1, 0.9697372073173607]]
"com.taiseiko.tetherWidget"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.tapjoy.cgr"	[[106, 21, 16, 2, 0, 1, -1, 0.6545690515466003]]
"com.tapjoy.coloroid"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.taxi"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.teachersparadise.aslamericansignlanguage"	[[44, 11, 10, 3, 2, 0, -1, 0.8059158755198834]]
"com.teachersparadise.fingertracing001"	[[120, 21, 21, 2, 4, 2, -1, -0.835534136501525], [96, 19, 17, 1, 1, 3, -1, 0.8387795783858268]]
"com.teamlava.fashionstory"	[[147, 27, 23, 2, 0, 3, -3, -0.9312829350783111]]
"com.teamlava.zoostory"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.teamsoft.copter"	[[152, 29, 25, 1, 0, 4, -1, -0.6568639496075379], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.teamviewer.teamviewer.market.mobile"	[[21, 4, 4, 1, 0, 0, 0, 0.5098169309851713]]
"com.teamwin.hdmi"	[[121, 24, 24, 2, 0, 2, 0, 0.8466580492753061]]
"com.teatimemedia.mashlite"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.tecarta.kjv2"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.teneke.letters"	[[75, 16, 16, 2, 0, 0, -1, 0.646953820505621]]
"com.teslacoilsw.flashlight"	[[172, 37, 34, 2, 0, 3, 2, 0.9445360362413463], [71, 13, 13, 0, 1, 0, 1, 0.600282559956672]]
"com.tesseractmobile.speedcard"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.texty.sms"	[[91, 17, 16, 2, 0, 1, -1, 0.5863066568992866]]
"com.tgb.fishland.lite"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.tgb.kingkong"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.tgtap.gtacheats"	[[15, 3, 3, 1, 0, 0, 0, 0.5278421613087021]]
"com.thedeck.android.app"	[[14, 3, 3, 1, 0, 1, 1, 0.5956143516496037], [99, 20, 20, 4, 0, 0, -1, 0.9078851050898418]]
"com.theonion.onn"	[[8, 1, 1, 1, 1, 0, 0, 0.6428571428571429]]
"com.thepilltree.eggbounce"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.threebanana.notes"	[[13, 2, 2, 1, 0, 0, 0, 0.5], [18, 4, 4, 0, 0, 1, 0, -0.5943796394485683]]
"com.tinycorp.tinyzoo.android"	[[20, 4, 4, 1, 0, 0, 1, 0.6561462805531598]]
"com.tinymission.dailyabworkoutfree1"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.tinymission.dailybuttworkoutfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.tinymission.dailycardioworkoutfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.toktumi.line2"	[[151, 33, 31, 2, 0, 5, -1, 0.6739815133576974]]
"com.tomanyz.lockWatchLight"	[[84, 16, 16, 2, 0, 3, 1, 0.852382225646736]]
"com.topfreegames.penguinfree"	[[10, 2, 2, 1, 0, 0, 0, 0.5873474968447624], [10, 2, 2, 1, 0, 1, 0, 0.5576895616164504]]
"com.touchtype.swiftkey.phone.trial"	[[41, 5, 5, 3, 0, 2, 0, 0.8922441766808517]]
"com.townsquare"	[[17, 2, 2, 2, 8, 1, 1, 0.5441400304414004]]
"com.tracker.happypregnancy"	[[84, 17, 17, 2, 0, 3, 0, -0.5303005686682527]]
"com.tripadvisor.tripadvisor"	[[76, 10, 10, 1, 1, 2, -1, 0.7575202485433985]]
"com.triton.bubblebreaker"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.triviaburst.e5"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.tumblr"	[[24, 6, 6, 1, 0, 1, 1, 0.616848039065761]]
"com.tuneme.tuneme"	[[18, 4, 4, 2, 0, 0, 0, 0.7510164771970798]]
"com.tunewiki.lyricplayer.android"	[[19, 4, 4, 1, 1, 0, 1, -0.5580051059385545]]
"com.turner.cnvideoapp"	[[86, 15, 15, 4, 0, 3, -1, -0.7192411729137695]]
"com.turner.trutv.android"	[[129, 24, 22, 2, 0, 3, -1, -0.8681435926470243]]
"com.tux.client"	[[152, 34, 27, 2, 0, 0, -2, -0.7837938206188436]]
"com.twidroid"	[[46, 7, 7, 2, 1, 2, 0, -0.9600910262358384]]
"com.twitter.android"	[[62, 12, 12, 1, 0, 1, -1, 0.7497500826913145]]
"com.tyengl.vocab"	[[18, 3, 3, 2, 0, 0, 2, 0.6756387030388884]]
"com.uken.android.forcesofwar"	[[180, 35, 30, 4, 0, 3, 2, -0.788733832107655]]
"com.uknowapps.android.restaurantfinder"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.unifiedlifestyle.rn"	[[18, 3, 3, 1, 0, 1, 0, 0.8919375042058575]]
"com.urbanairship.airmail"	[[152, 24, 23, 5, 0, 4, -4, 0.6984283926169186], [9, 1, 1, 1, 0, 0, 0, 0.5]]
"com.urbandroid.sleep"	[[12, 2, 2, 1, 0, 1, 1, 0.6988958116228021], [37, 6, 6, 1, 0, 0, -1, 0.6087153829345274]]
"com.urbanspoon"	[[75, 14, 13, 1, 0, 1, 1, 0.8208522630211917]]
"com.usablenet.android.aetna"	[[104, 21, 20, 2, 0, 3, 0, -0.7388026427145874]]
"com.v1_4.B2BDA6F0CE71C05A158A717D.com"	[[133, 24, 20, 8, 3, 2, -2, -0.5832587842119131]]
"com.velox.hkmc_tm1g"	[[35, 6, 6, 1, 0, 0, 0, -0.6910799574509429]]
"com.verizon.ams.tesla"	[[110, 20, 20, 4, 0, 1, 1, 0.7026807434830298]]
"com.verizon.android.wifios"	[[152, 31, 28, 1, 0, 2, -1, 0.8371858214556428]]
"com.victoriassecret.pinknation"	[[42, 7, 7, 2, 2, 0, -1, 0.5059502123885316]]
"com.viish.apps.tripletriad"	[[11, 1, 1, 1, 0, 0, 0, -0.6333333333333331]]
"com.visualz.sharkreef_free_livewallpaper"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.vlcdirect.vlcdirect"	[[115, 26, 20, 3, 0, 4, -2, 0.6053542878733049]]
"com.vonhelmutsoftware.wwscancalc"	[[31, 8, 8, 1, 0, 2, -1, 0.9053651266766016]]
"com.vostu.mobile.alchemy"	[[40, 6, 6, 2, 0, 1, -1, 0.6611825121086901]]
"com.voxofon"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.vp.alarmClockPlusDock"	[[26, 5, 5, 1, 0, 0, 1, 0.6170419794273009], [67, 11, 11, 3, 1, 0, 0, 0.7022466858086406]]
"com.waze"	[[353, 11, 10, 3, 0, 0, -1, -0.62620578778135]]
"com.webworks.drinkscocktails"	[[106, 23, 21, 2, 0, 3, -2, -0.5738752675297276], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.wifi.hotspot"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.wimp"	[[76, 17, 16, 2, 0, 1, 0, -0.526604606335453]]
"com.woodforest"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [49, 10, 10, 2, 0, 0, -1, 0.8171904795674382]]
"com.wordsmobile.rugby"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5], [56, 9, 9, 4, 2, 1, -1, -0.9207437972363317]]
"com.workpail.inkpad.notepad.notes"	[[10, 2, 2, 1, 1, 0, 1, 0.5441400304414004]]
"com.wsl.CardioTrainer"	[[63, 14, 14, 2, 0, 2, 2, 0.6907902787220566]]
"com.wunderkinder.wunderlistandroid"	[[43, 7, 7, 1, 1, 0, -1, 0.504579181779882]]
"com.xabber.android"	[[93, 17, 17, 5, 0, 1, 1, 0.9373213846291104]]
"com.xing.mplayer"	[[152, 32, 26, 1, 0, 3, -1, 0.9283746347945309]]
"com.xllusion.livewallpaper.sakura"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.xoise.mancala"	[[33, 7, 7, 1, 0, 0, 0, -0.5841120147499236]]
"com.yahoo.mobile.client.android.finance"	[[64, 8, 8, 3, 0, 0, -2, 0.8252455606129198]]
"com.yahoo.mobile.client.android.search"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.yaji.viewfinder"	[[97, 16, 16, 2, 0, 2, -2, -0.6659487446407886]]
"com.youmail.android.vvm"	[[9, 2, 2, 1, 0, 0, 1, 0.5121703853955375]]
"com.zappallas.android.tarotcardreading"	[[112, 20, 19, 2, 2, 2, 2, 0.9144367741852982]]
"com.zehoroscope.fr.horoscopedujour.belier"	[[102, 17, 17, 4, 0, 0, -1, -0.9827701302871714]]
"com.zehoroscope.fr.horoscopedujour.lion"	[[33, 4, 4, 1, 0, 2, -1, 0.8029726543807839]]
"com.zinio.mobile.android.reader"	[[97, 14, 13, 4, 0, 0, -1, 0.5624422181829258]]
"com.zlango.zms"	[[56, 9, 9, 1, 1, 1, 1, 0.887321210427018]]
"com.zolgatron.app.ragereader"	[[12, 3, 3, 1, 0, 0, 0, 0.5], [120, 24, 22, 2, 0, 2, 0, 0.6196859644113981]]
"com.zomut.watchdoglite"	[[7, 1, 1, 0, 0, 1, 0, 0.5]]
"com.zoner.android.antivirus"	[[77, 12, 12, 3, 0, 0, 2, 0.6520007615847311]]
"com.zoosk.zoosk"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.zrgiu.antivirus"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.zumobi.android.motortrend"	[[45, 8, 7, 1, 0, 0, 1, -0.9309713919308127]]
"com.zumobi.msnbc"	[[77, 16, 16, 1, 0, 2, 1, 0.5797439768474892]]
"coolcherrytrees.games.reactor"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"cz.romario.opensudoku"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"de.bigbyte.games.pickastick"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"de.dbware.sunandmoon"	[[75, 15, 12, 0, 0, 2, -1, 0.5291486304520987]]
"de.leihwelt.android.daysleft"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [70, 13, 13, 1, 0, 1, -1, -0.5004455954359007]]
"de.shapeservices.impluslite"	[[103, 19, 19, 1, 0, 2, -1, -0.6219512195121952]]
"dk.endgame.SuperYatzy"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"dk.logisoft.aircontrol"	[[67, 13, 12, 1, 2, 3, 2, 0.8075161970496831]]
"dk.mvainformatics.android.babymonitor"	[[30, 7, 7, 0, 0, 0, -1, 0.6068947880226816]]
"domino.ndroidz.com"	[[25, 5, 5, 1, 0, 1, -1, -0.5501413630351217]]
"egw.estate"	[[84, 13, 13, 3, 0, 1, -2, -0.7883218086084773]]
"eu.aagames.dragopet"	[[65, 15, 13, 1, 0, 2, 1, 0.6682065588206969]]
"eu.codlab.nyan"	[[125, 24, 23, 2, 0, 3, -1, 0.6774629951968792], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"eu.mvns.games.blackjack"	[[16, 2, 2, 1, 0, 0, 1, 0.7166666666666666]]
"factory.widgets.SenseClock24"	[[89, 15, 15, 2, 0, 2, 2, 0.8559516670446425]]
"factory.widgets.ThreeDDigitalWeatherClock"	[[147, 26, 26, 3, 0, 1, -1, -0.9355811147560915], [4, 1, 1, 1, 0, 0, 0, 0.833333333333333]]
"fishnoodle.asteroid_free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"fishnoodle.ladybugs_free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"fishnoodle.maryjane_free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"fishstyx.cross_free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"fm.gigbeat.android"	[[38, 8, 8, 2, 0, 0, 2, 0.5213324077314351]]
"fm.last.android"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [43, 9, 9, 1, 0, 2, 0, 0.7109066797209386]]
"fmlife.activities"	[[14, 1, 1, 1, 3, 0, 0, 0.5]]
"games.dragon"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"gilleland.software.pixelrain"	[[16, 3, 3, 1, 0, 1, 1, 0.5854534356549325]]
"gpr.apps.codboguns"	[[111, 20, 19, 2, 0, 2, 1, -0.6423999187242843]]
"gpr.apps.modernguns"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"gse.ayai"	[[133, 26, 22, 2, 2, 4, 0, 0.7787443074066406], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"gt.wordattack.free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"horoscope.plus"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"hu.butcher.nyanCat"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"igt.fruited"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"imoblife.memorybooster.lite"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"imoblife.soundSleep"	[[78, 16, 15, 2, 0, 1, -1, -0.8764648187711442]]
"imoblife.whistle.lite"	[[125, 27, 24, 2, 0, 2, 0, -0.5657729109441019]]
"info.androidz.horoscope"	[[145, 28, 28, 0, 0, 4, -1, -0.5128144123550741], [222, 42, 34, 1, 0, 3, 1, 0.7840438491135184], [33, 6, 6, 6, 6, 0, 1, 0.6028552472015271]]
"info.lamatricexiste.network"	[[50, 10, 10, 3, 1, 3, 2, 0.5172945817154673]]
"jp.androdev.historyeraser"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"jp.co.bii.android.app.dskvzr"	[[121, 26, 23, 4, 1, 1, 0, 0.7752015585431332]]
"jp.co.johospace.jorte"	[[206, 35, 33, 0, 2, 5, 2, 0.9875184557830737]]
"jp.mapp.zescapee"	[[80, 18, 16, 1, 0, 1, 0, -0.7699856909646302]]
"jp.picolyl.led_light"	[[22, 5, 5, 2, 0, 0, -1, 0.8220989232561937]]
"kidgames.princess.dress"	[[81, 14, 14, 1, 0, 0, 1, 0.6474253093427992]]
"kiloo.whac"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"kr.mobilesoft.yxplayer"	[[19, 4, 4, 1, 0, 0, 1, -0.5305023216029534]]
"la.droid.qr"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [50, 10, 8, 1, 0, 0, 1, 0.8350577363913116]]
"lammar.quotes"	[[60, 9, 9, 2, 1, 0, 0, 0.9244377806737127]]
"le.aka.player"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"love.hifirecorderlite"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"major.joy.app"	[[36, 5, 5, 2, 0, 1, -1, 0.9088107493689926]]
"me.zed_0xff.android.alchemy"	[[51, 10, 10, 3, 0, 1, 0, -0.9392054180662928]]
"mma.wallpaper.halloween.lite"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"mobi.infolife.itag"	[[77, 13, 13, 2, 0, 0, 1, 0.9197115168083021]]
"mobi.infolife.itip"	[[91, 16, 16, 3, 0, 1, 1, 0.8952911451759846]]
"mobi.infolife.taskmanager"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [429, 81, 65, 14, 0, 6, 1, 0.9884054821459036]]
"mobi.mgeek.DolphinFM"	[[150, 31, 27, 4, 2, 2, -2, -0.7195069155027349]]
"mobi.mgeek.textadjust"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"mobi.qiss.vega.ad"	[[146, 25, 23, 1, 0, 3, 1, -0.6348537368451842]]
"mobi.sportstap.android.sportstap"	[[110, 16, 16, 6, 0, 0, -5, -0.9340208290553951]]
"mobilehead.android.pp"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"nate.radebaugh.android.farklefunfree"	[[35, 9, 9, 1, 0, 0, -1, -0.5112153231370083]]
"net.aaronsoft.poker.eva"	[[81, 14, 14, 2, 1, 1, -1, -0.5587875118589634], [98, 23, 20, 1, 0, 4, -1, 0.8437677026622336]]
"net.androidcomics.acv"	[[214, 44, 38, 4, 0, 6, 0, 0.9964583942798104]]
"net.avs234"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.excelltech.fakeacallfree2"	[[86, 20, 18, 1, 0, 3, -1, -0.9812431253322232]]
"net.flixster.android"	[[56, 12, 11, 1, 0, 2, -1, -0.9211116743584047]]
"net.gordons.uscitizenship2011Edition"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.hexage.radiant.lite"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.hubalek.android.makeyourclock"	[[19, 2, 2, 1, 0, 1, -1, 0.770187165775401]]
"net.jrobins.breaker"	[[4, 1, 1, 1, 0, 1, 0, -0.6647286821705427]]
"net.kidstudy.activities"	[[20, 2, 2, 1, 0, 1, 1, -0.678217821782178]]
"net.kreci.xray"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.lepeng.batterydoctor"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.maicas.android.batterys"	[[28, 4, 4, 1, 0, 0, -1, 0.6511648863950408], [77, 17, 17, 1, 0, 4, -1, 0.7317904698995724]]
"net.mar.makering"	[[10, 2, 2, 1, 0, 0, 0, -0.6136363636363634]]
"net.mreunionlabs.indotv"	[[88, 16, 15, 4, 0, 2, 1, -0.7468166383701185]]
"net.nakvic.dromoris"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.peterd.zombierun"	[[84, 17, 17, 4, 0, 3, -1, 0.6375481340632078]]
"net.rgruet.android.g3watchdog"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.romang.callrecorder"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.rtmk.maker"	[[165, 34, 29, 2, 0, 1, 2, 0.629287990789151]]
"net.sunflat.android.papipole"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.szym.barnacle"	[[30, 6, 6, 1, 0, 0, -1, 0.5221136455735831]]
"net.xdevelop.protector"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.xdevelop.vibrator"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"net.yougli.shakethemall"	[[110, 23, 22, 4, 0, 3, 2, 0.5419894199203665], [38, 8, 8, 1, 0, 0, -1, -0.5029323126428518]]
"net.zedge.android"	[[19, 3, 3, 1, 0, 1, 0, 0.5458683454221979], [49, 10, 10, 1, 1, 1, 1, 0.6666405787361372]]
"nitezh.ministock"	[[109, 20, 19, 2, 0, 3, -2, -0.5336324329728362]]
"nl.JessevanAssen.ShazamTagShortcut"	[[103, 18, 17, 1, 0, 0, 0, 0.9831140737344723]]
"nl.rabomobiel"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"no.dkit.android.livepaper.ledscroller"	[[79, 15, 14, 1, 2, 2, 1, 0.9136029493580449]]
"no.intellicom.tasklist"	[[145, 27, 25, 3, 1, 3, 1, 0.9972000907900308]]
"org.bobarctor.smsbackup"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
